,postal_code,State,City,CountyName,2021
6869,14559,NY,Ogden,Monroe County,210611.0
6870,88130,NM,Portales,Roosevelt County,112077.0
6871,35473,AL,Northport,Tuscaloosa County,226784.0
6872,98942,WA,Selah,Yakima County,380113.0
6873,41001,KY,Alexandria,Campbell County,246810.0
6874,17801,PA,Sunbury,Northumberland County,119357.0
6875,38107,TN,Memphis,Shelby County,105996.0
6876,63074,MO,Saint Ann,Saint Louis County,122012.0
6877,45410,OH,Dayton,Montgomery County,101330.0
6878,33440,FL,Clewiston,Hendry County,150240.0
6879,27344,NC,Siler City,Chatham County,188945.0
6880,62298,IL,Waterloo,Monroe County,222525.0
6881,44706,OH,Canton,Stark County,121149.0
6882,64029,MO,Grain Valley,Jackson County,273990.0
6883,30901,GA,Augusta,Richmond County,51755.0
6884,84054,UT,North Salt Lake,Davis County,503560.0
6885,29070,SC,Batesburg-Leesville,Lexington County,213802.0
6886,36870,AL,Smiths,Lee County,165961.0
6887,75672,TX,Marshall,Harrison County,163920.0
6888,50036,IA,Boone,Boone County,148968.0
6889,92082,CA,Valley Center,San Diego County,804743.0
6890,27856,NC,Nashville,Nash County,188291.0
6891,60404,IL,Shorewood,Will County,310031.0
6892,48230,MI,Grosse Pointe Park,Wayne County,440852.0
6893,95602,CA,Auburn,Placer County,635036.0
6894,89138,NV,Las Vegas,Clark County,629253.0
6895,38108,TN,Memphis,Shelby County,53340.0
6896,60542,IL,North Aurora,Kane County,282628.0
6897,12118,NY,Town Of Halfmoon,Saratoga County,334873.0
6898,34242,FL,Siesta Key,Sarasota County,776061.0
6899,1075,MA,South Hadley,Hampshire County,295464.0
6900,44022,OH,Chagrin Falls,Geauga County,434548.0
6901,76111,TX,Fort Worth,Tarrant County,195732.0
6902,84104,UT,Salt Lake City,Salt Lake County,365348.0
6903,70128,LA,New Orleans,Orleans Parish,183190.0
6904,48342,MI,Pontiac,Oakland County,86903.0
6905,75253,TX,Dallas,Dallas County,215479.0
6906,44505,OH,Youngstown,Mahoning County,53697.0
6907,18436,PA,Lake Township,Wayne County,180378.0
6908,80121,CO,Centennial,Arapahoe County,628109.0
6909,64110,MO,Kansas City,Jackson County,232643.0
6910,6518,CT,Hamden,New Haven County,288909.0
6911,46356,IN,Lowell,Lake County,264893.0
6912,2035,MA,Foxborough,Norfolk County,558341.0
6913,2865,RI,Lincoln,Providence County,425414.0
6914,49301,MI,Cascade,Kent County,492825.0
6915,13031,NY,Town of Camillus,Onondaga County,203164.0
6916,91723,CA,Covina,Los Angeles County,674856.0
6917,72210,AR,Little Rock,Pulaski County,211482.0
6918,54868,WI,Rice Lake,Barron County,193574.0
6919,7070,NJ,Rutherford,Bergen County,571144.0
6920,72002,AR,Shannon Hills,Saline County,212245.0
6921,47112,IN,Corydon,Harrison County,195408.0
6922,46011,IN,Anderson,Madison County,162635.0
6923,5478,VT,Saint Albans,Franklin County,260757.0
6924,16301,PA,Oil City,Venango County,66544.0
6925,60304,IL,Oak Park,Cook County,413399.0
6926,1904,MA,Lynn,Essex County,502159.0
6927,53228,WI,Greenfield,Milwaukee County,245622.0
6928,55391,MN,Wayzata,Hennepin County,760570.0
6929,44023,OH,Chagrin Falls,Geauga County,362368.0
6930,49321,MI,Comstock Park,Kent County,253438.0
6931,1247,MA,North Adams,Berkshire County,186095.0
6932,41075,KY,Fort Thomas,Campbell County,287771.0
6933,19512,PA,Colebrookdale Township,Berks County,257951.0
6934,72058,AR,Greenbrier,Faulkner County,191649.0
6935,25704,WV,Huntington,Cabell County,87341.0
6936,62035,IL,Godfrey,Madison County,161883.0
6937,27576,NC,Selma,Johnston County,195605.0
6938,82716,WY,Gillette,Campbell County,242590.0
6939,39773,MS,West Point,Clay County,112524.0
6940,14305,NY,Niagara Falls,Niagara County,104801.0
6941,92887,CA,Yorba Linda,Orange County,1148351.0
6942,84097,UT,Orem,Utah County,501146.0
6943,36305,AL,Dothan,Houston County,204028.0
6944,75961,TX,Nacogdoches,Nacogdoches County,133516.0
6945,74344,OK,Grove,Delaware County,177584.0
6946,77048,TX,Houston,Harris County,177889.0
6947,17033,PA,Hershey,Dauphin County,323618.0
6948,92501,CA,Riverside,Riverside County,467718.0
6949,12831,NY,Town Of Wilton,Saratoga County,326717.0
6950,63775,MO,Perryville,Perry County,171994.0
6951,84025,UT,Farmington,Davis County,594207.0
6952,39194,MS,Yazoo City,Yazoo County,63398.0
6953,48072,MI,Berkley,Oakland County,272379.0
6954,29536,SC,Dillon,Dillon County,106289.0
6955,15201,PA,Pittsburgh,Allegheny County,270475.0
6956,39429,MS,Columbia,Marion County,106607.0
6957,30642,GA,Greensboro,Greene County,504998.0
6958,78566,TX,Los Fresnos,Cameron County,134588.0
6959,7834,NJ,Denville Township,Morris County,477418.0
6960,48206,MI,Detroit,Wayne County,61597.0
6961,75094,TX,Murphy,Collin County,489216.0
6962,36571,AL,Saraland,Mobile County,184617.0
6963,31030,GA,Fort Valley,Peach County,100317.0
6964,92251,CA,Imperial,Imperial County,333529.0
6965,3063,NH,Nashua,Hillsborough County,362465.0
6966,79336,TX,Levelland,Hockley County,135281.0
6967,1550,MA,Southbridge,Worcester County,287397.0
6968,2719,MA,Fairhaven,Bristol County,390974.0
6969,94579,CA,San Leandro,Alameda County,869569.0
6970,89403,NV,Dayton,Lyon County,397822.0
6971,15666,PA,Mt Pleasant Township,Westmoreland County,164101.0
6972,50325,IA,Clive,Polk County,335589.0
6973,66503,KS,Manhattan,Riley County,293604.0
6974,98944,WA,Sunnyside,Yakima County,266883.0
6975,99516,AK,Anchorage,Anchorage Borough,521859.0
6976,44103,OH,Cleveland,Cuyahoga County,49957.0
6977,44132,OH,Euclid,Cuyahoga County,122577.0
6978,55720,MN,Cloquet,Carlton County,205570.0
6979,62656,IL,Lincoln,Logan County,102802.0
6980,99016,WA,Spokane Valley,Spokane County,448299.0
6981,75137,TX,Duncanville,Dallas County,242609.0
6982,13039,NY,Town Of Cicero,Onondaga County,221871.0
6983,34211,FL,Bradenton,Manatee County,487958.0
6984,47720,IN,Evansville,Vanderburgh County,226068.0
6985,15218,PA,Swissvale,Allegheny County,192821.0
6986,15012,PA,Rostraver Township,Westmoreland County,156018.0
6987,8232,NJ,Pleasantville,Atlantic County,155877.0
6988,77318,TX,Willis,Montgomery County,275727.0
6989,29601,SC,Greenville,Greenville County,347154.0
6990,15501,PA,Somerset Township,Somerset County,156920.0
6991,56379,MN,Sauk Rapids,Benton County,232609.0
6992,45640,OH,Jackson,Jackson County,124850.0
6993,20903,MD,Silver Spring,Montgomery County,482819.0
6994,19610,PA,Wyomissing,Berks County,291744.0
6995,48084,MI,Troy,Oakland County,403590.0
6996,48043,MI,Mount Clemens,Macomb County,151765.0
6997,98057,WA,Renton,King County,526140.0
6998,38261,TN,Union City,Obion County,111625.0
6999,28539,NC,Hubert,Onslow County,192808.0
7000,16323,PA,Franklin,Venango County,98402.0
7001,45504,OH,Springfield,Clark County,164645.0
7002,31217,GA,Macon,Bibb County,57349.0
7003,2467,MA,Brookline,Norfolk County,1250537.0
7004,16046,PA,Mars,Butler County,508307.0
7005,6468,CT,Monroe,Fairfield County,426170.0
7006,16508,PA,Erie,Erie County,111734.0
7007,33545,FL,Wesley Chapel,Pasco County,316896.0
7008,81101,CO,Alamosa,Alamosa County,218279.0
7009,96161,CA,Truckee,Nevada County,981217.0
7010,71953,AR,Mena,Polk County,116616.0
7011,48625,MI,Harrison,Clare County,77123.0
7012,35406,AL,Tuscaloosa,Tuscaloosa County,375718.0
7013,74447,OK,Okmulgee,Okmulgee County,59580.0
7014,74401,OK,Muskogee,Muskogee County,59735.0
7015,42728,KY,Columbia,Adair County,111048.0
7016,53158,WI,Pleasant Prairie,Kenosha County,339327.0
7017,49721,MI,Cheboygan,Cheboygan County,153680.0
7018,37763,TN,Kingston,Roane County,238312.0
7019,36618,AL,Mobile,Mobile County,139985.0
7020,37090,TN,Lebanon,Wilson County,376674.0
7021,73129,OK,Oklahoma City,Oklahoma County,69581.0
7022,21050,MD,Forest Hill,Harford County,426236.0
7023,83442,ID,Rigby,Jefferson County,389354.0
7024,91384,CA,Castaic,Los Angeles County,709245.0
7025,11581,NY,Valley Stream,Nassau County,641029.0
7026,47904,IN,Lafayette,Tippecanoe County,127812.0
7027,39426,MS,Carriere,Pearl River County,183084.0
7028,39705,MS,Columbus,Lowndes County,177473.0
7029,6515,CT,New Haven,New Haven County,265720.0
7030,2911,RI,North Providence,Providence County,320861.0
7031,11692,NY,New York,Queens County,502618.0
7032,37642,TN,Church Hill,Hawkins County,165122.0
7033,6517,CT,Hamden,New Haven County,276308.0
7034,43528,OH,Holland,Lucas County,239738.0
7035,7928,NJ,Chatham Township,Morris County,975643.0
7036,33616,FL,Tampa,Hillsborough County,337041.0
7037,2766,MA,Norton,Bristol County,456516.0
7038,46135,IN,Greencastle,Putnam County,173376.0
7039,75143,TX,Tool,Henderson County,238127.0
7040,64127,MO,Kansas City,Jackson County,68450.0
7041,97051,OR,Saint Helens,Columbia County,371040.0
7042,30635,GA,Elberton,Elbert County,106010.0
7043,26041,WV,Moundsville,Marshall County,92946.0
7044,91011,CA,La Canada Flintridge,Los Angeles County,1983880.0
7045,63034,MO,Spanish Lake,Saint Louis County,229880.0
7046,33935,FL,Labelle,Hendry County,175147.0
7047,54660,WI,Tomah,Monroe County,187609.0
7048,56304,MN,Saint Cloud,Stearns County,240160.0
7049,71923,AR,Arkadelphia,Clark County,121093.0
7050,93280,CA,Wasco,Kern County,250315.0
7051,17401,PA,York,York County,76415.0
7052,78737,TX,Austin,Travis County,757931.0
7053,19703,DE,Claymont,New Castle County,257493.0
7054,7081,NJ,Springfield,Union County,506671.0
7055,7650,NJ,Palisades Park,Bergen County,771827.0
7056,90603,CA,Whittier,Los Angeles County,747436.0
7057,68124,NE,Omaha,Douglas County,290367.0
7058,65270,MO,Moberly,Randolph County,104393.0
7059,37398,TN,Winchester,Franklin County,213632.0
7060,20015,DC,Washington,District of Columbia,1332607.0
7061,8840,NJ,Metuchen,Middlesex County,474056.0
7062,76544,TX,Belton,Bell County,135962.0
7063,48059,MI,Fort Gratiot,Saint Clair County,216969.0
7064,35080,AL,Helena,Shelby County,259383.0
7065,21085,MD,Joppa,Harford County,301512.0
7066,46774,IN,New Haven,Allen County,174313.0
7067,70546,LA,Jennings,Jefferson Davis Parish,123073.0
7068,32534,FL,Pensacola,Escambia County,180676.0
7069,6483,CT,Seymour,New Haven County,298612.0
7070,48304,MI,Bloomfield Hills,Oakland County,454677.0
7071,4605,ME,Ellsworth,Hancock County,241344.0
7072,6029,CT,Ellington,Tolland County,314564.0
7073,18337,PA,Dingman Township,Pike County,278340.0
7074,85139,AZ,Maricopa,Pinal County,318930.0
7075,63049,MO,High Ridge,Jefferson County,212072.0
7076,15904,PA,Richland Township,Cambria County,132355.0
7077,80903,CO,Colorado Springs,El Paso County,392122.0
7078,41031,KY,Cynthiana,Harrison County,147670.0
7079,19602,PA,Reading,Berks County,63011.0
7080,24382,VA,Wytheville,Wythe County,160282.0
7081,99517,AK,Anchorage,Anchorage Borough,334644.0
7082,87301,NM,Gallup,McKinley County,184582.0
7083,30273,GA,Rex,Clayton County,193109.0
7084,22046,VA,Falls Church,Fairfax County,900299.0
7085,94041,CA,Mountain View,Santa Clara County,2147386.0
7086,77437,TX,El Campo,Wharton County,168396.0
7087,75707,TX,Tyler,Smith County,243525.0
7088,96768,HI,Makawao,Maui County,887182.0
7089,49004,MI,Kalamazoo,Kalamazoo County,173198.0
7090,95215,CA,Garden Acres,San Joaquin County,363808.0
7091,45344,OH,New Carlisle,Clark County,154874.0
7092,76104,TX,Fort Worth,Tarrant County,171396.0
7093,61520,IL,Canton,Fulton County,85774.0
7094,87122,NM,Albuquerque,Bernalillo County,640849.0
7095,2459,MA,Newton,Middlesex County,1524829.0
7096,85310,AZ,Phoenix,Maricopa County,466634.0
7097,31211,GA,Macon,Bibb County,116658.0
7098,70062,LA,Kenner,Jefferson Parish,205883.0
7099,38112,TN,Memphis,Shelby County,116128.0
7100,81147,CO,Pagosa Springs,Archuleta County,394622.0
7101,19809,DE,Wilmington,New Castle County,271303.0
7102,77051,TX,Houston,Harris County,150355.0
7103,19044,PA,Horsham,Montgomery County,349221.0
7104,94519,CA,Concord,Contra Costa County,637591.0
7105,48051,MI,Chesterfield,Macomb County,260388.0
7106,2723,MA,Fall River,Bristol County,326222.0
7107,33815,FL,Lakeland,Polk County,154948.0
7108,18428,PA,Blooming Grove Township,Pike County,242789.0
7109,73118,OK,Oklahoma City,Oklahoma County,209737.0
7110,30513,GA,Blue Ridge,Fannin County,320420.0
7111,45377,OH,Vandalia,Montgomery County,189507.0
7112,26241,WV,Elkins,Randolph County,111823.0
7113,45209,OH,Cincinnati,Hamilton County,320448.0
7114,7751,NJ,Marlboro Township,Monmouth County,649317.0
7115,8361,NJ,Vineland,Cumberland County,259810.0
7116,28711,NC,Black Mountain,Buncombe County,365580.0
7117,77002,TX,Houston,Harris County,240821.0
7118,83617,ID,Emmett,Gem County,338595.0
7119,19015,PA,Brookhaven,Delaware County,207172.0
7120,99037,WA,Spokane Valley,Spokane County,438508.0
7121,23605,VA,Newport News,Newport News City,170896.0
7122,33034,FL,Florida City,Miami-Dade County,242831.0
7123,75474,TX,West Tawakoni,Hunt County,209368.0
7124,68136,NE,Omaha,Douglas County,334549.0
7125,5201,VT,Bennington,Bennington County,183036.0
7126,96022,CA,Cottonwood,Tehama County,339577.0
7127,88061,NM,Silver City,Grant County,188828.0
7128,19947,DE,Georgetown,Sussex County,261544.0
7129,92625,CA,Newport Beach,Orange County,3285281.0
7130,6415,CT,Colchester,New London County,322156.0
7131,77302,TX,Conroe,Montgomery County,252373.0
7132,1501,MA,Auburn,Worcester County,362921.0
7133,53566,WI,Monroe,Green County,173574.0
7134,75134,TX,Lancaster,Dallas County,226209.0
7135,16105,PA,Neshannock Township,Lawrence County,159374.0
7136,71602,AR,White Hall,Jefferson County,110031.0
7137,29078,SC,Lugoff,Kershaw County,168758.0
7138,52002,IA,Dubuque,Dubuque County,259573.0
7139,91381,CA,Santa Clarita,Los Angeles County,935235.0
7140,21108,MD,Glen Burnie,Anne Arundel County,511836.0
7141,67042,KS,El Dorado,Butler County,111670.0
7142,34690,FL,Holiday,Pasco County,165340.0
7143,7405,NJ,Kinnelon,Morris County,503912.0
7144,90304,CA,Inglewood,Los Angeles County,682838.0
7145,27948,NC,Kill Devil Hills,Dare County,380436.0
7146,32903,FL,Melbourne,Brevard County,487888.0
7147,16648,PA,Frankstown Township,Blair County,193628.0
7148,37416,TN,Chattanooga,Hamilton County,203290.0
7149,6119,CT,West Hartford,Hartford County,213653.0
7150,48193,MI,Riverview,Wayne County,205400.0
7151,16502,PA,Erie,Erie County,78732.0
7152,8852,NJ,Monmouth Junction,Middlesex County,458343.0
7153,76501,TX,Temple,Bell County,168412.0
7154,72364,AR,Marion,Crittenden County,181881.0
7155,35957,AL,Boaz,Marshall County,141357.0
7156,94945,CA,Novato,Marin County,1031571.0
7157,38237,TN,Martin,Weakley County,139261.0
7158,30179,GA,Temple,Carroll County,213813.0
7159,78015,TX,Boerne,Kendall County,531406.0
7160,15232,PA,Pittsburgh,Allegheny County,473893.0
7161,48323,MI,West Bloomfield,Oakland County,432860.0
7162,45502,OH,Springfield,Clark County,238832.0
7163,8033,NJ,Haddonfield,Camden County,578271.0
7164,12561,NY,Town of New Paltz,Ulster County,402669.0
7165,40212,KY,Louisville,Jefferson County,62679.0
7166,33149,FL,Key Biscayne,Miami-Dade County,1233259.0
7167,15009,PA,Brighton Township,Beaver County,227393.0
7168,14611,NY,Rochester,Monroe County,82561.0
7169,92014,CA,Del Mar,San Diego County,2321590.0
7170,29572,SC,Myrtle Beach,Horry County,231836.0
7171,90293,CA,Los Angeles,Los Angeles County,990391.0
7172,89433,NV,Sun Valley,Washoe County,384264.0
7173,38343,TN,Humboldt,Gibson County,107804.0
7174,35206,AL,Birmingham,Jefferson County,101835.0
7175,22124,VA,Oakton,Fairfax County,891305.0
7176,8830,NJ,Colonia,Middlesex County,379434.0
7177,20151,VA,Chantilly,Loudoun County,660603.0
7178,81623,CO,Carbondale,Garfield County,854838.0
7179,8406,NJ,Ventnor City,Atlantic County,369141.0
7180,54241,WI,Two Rivers,Manitowoc County,189956.0
7181,55306,MN,Burnsville,Dakota County,380803.0
7182,29693,SC,Westminster,Oconee County,170276.0
7183,95110,CA,San Jose,Santa Clara County,909484.0
7184,34715,FL,Clermont,Lake County,335742.0
7185,79714,TX,Andrews,Andrews County,196901.0
7186,44485,OH,Warren,Trumbull County,49005.0
7187,70518,LA,Broussard,Lafayette Parish,229110.0
7188,67460,KS,McPherson,McPherson County,180465.0
7189,39562,MS,Moss Point,Jackson County,159603.0
7190,67005,KS,Arkansas City,Cowley County,75852.0
7191,28460,NC,North Topsail Beach,Onslow County,290035.0
7192,33565,FL,Plant City,Hillsborough County,355465.0
7193,15234,PA,Castle Shannon,Allegheny County,195914.0
7194,75801,TX,Palestine,Anderson County,112497.0
7195,33136,FL,Miami,Miami-Dade County,238289.0
7196,91746,CA,West Puente Valley,Los Angeles County,600023.0
7197,77541,TX,Freeport,Brazoria County,169377.0
7198,62966,IL,Murphysboro,Jackson County,100461.0
7199,75116,TX,Duncanville,Dallas County,232301.0
7200,63126,MO,Crestwood,Saint Louis County,279215.0
7201,85653,AZ,Marana,Pima County,321124.0
7202,33549,FL,Lutz,Hillsborough County,354500.0
7203,85658,AZ,Marana,Pima County,435029.0
7204,86426,AZ,Mohave Valley,Mohave County,295206.0
7205,84111,UT,Salt Lake City,Salt Lake County,439934.0
7206,80751,CO,Sterling,Logan County,208337.0
7207,48302,MI,Bloomfield Hills,Oakland County,579415.0
7208,32922,FL,Cocoa,Brevard County,158937.0
7209,77328,TX,Cleveland,Liberty County,200037.0
7210,95366,CA,Ripon,San Joaquin County,612981.0
7211,3055,NH,Milford,Hillsborough County,373151.0
7212,27504,NC,Benson,Johnston County,229309.0
7213,90013,CA,Los Angeles,Los Angeles County,648874.0
7214,96821,HI,Honolulu,Honolulu County,1583151.0
7215,38063,TN,Ripley,Lauderdale County,92596.0
7216,71753,AR,Magnolia,Columbia County,110491.0
7217,43506,OH,Bryan,Williams County,144621.0
7218,44420,OH,Girard,Trumbull County,106769.0
7219,8008,NJ,Long Beach Township,Ocean County,1265203.0
7220,81521,CO,Fruita,Mesa County,371677.0
7221,97459,OR,North Bend,Coos County,317233.0
7222,20724,MD,Laurel,Prince Georges County,381515.0
7223,66067,KS,Ottawa,Franklin County,151518.0
7224,2351,MA,Abington,Plymouth County,477730.0
7225,10538,NY,Larchmont,Westchester County,1334071.0
7226,78642,TX,Liberty Hill,Williamson County,516664.0
7227,50313,IA,Des Moines,Polk County,148153.0
7228,24354,VA,Marion,Smyth County,109947.0
7229,22205,VA,Arlington,Arlington County,977414.0
7230,2777,MA,Swansea,Bristol County,397836.0
7231,29662,SC,Mauldin,Greenville County,230060.0
7232,18705,PA,Plains Township,Luzerne County,111149.0
7233,83858,ID,Rathdrum,Kootenai County,491543.0
7234,95817,CA,Sacramento,Sacramento County,503776.0
7235,71801,AR,Hope,Hempstead County,77487.0
7236,19465,PA,North Coventry Township,Chester County,366417.0
7237,29571,SC,Marion,Marion County,100355.0
7238,32428,FL,Chipley,Washington County,153714.0
7239,59912,MT,Columbia Falls,Flathead County,496480.0
7240,74361,OK,Pryor,Mayes County,139619.0
7241,30474,GA,Vidalia,Toombs County,135904.0
7242,36027,AL,Eufaula,Barbour County,131179.0
7243,14564,NY,Town of Victor,Ontario County,341425.0
7244,21550,MD,Mountain Lake Park,Garrett County,197544.0
7245,85648,AZ,Rio Rico,Santa Cruz County,197180.0
7246,39520,MS,Bay Saint Louis,Hancock County,160042.0
7247,12524,NY,Town of Fishkill,Dutchess County,375954.0
7248,92377,CA,Rialto,San Bernardino County,544272.0
7249,38611,MS,Byhalia,Marshall County,169910.0
7250,96130,CA,Susanville,Lassen County,213926.0
7251,33980,FL,Punta Gorda,Charlotte County,247493.0
7252,11754,NY,Kings Park,Suffolk County,586908.0
7253,13669,NY,Ogdensburg,Saint Lawrence County,80022.0
7254,11370,NY,New York,Queens County,715804.0
7255,68507,NE,Lincoln,Lancaster County,199012.0
7256,31709,GA,Americus,Sumter County,100720.0
7257,79903,TX,El Paso,El Paso County,136229.0
7258,36106,AL,Montgomery,Montgomery County,161950.0
7259,2188,MA,Weymouth,Norfolk County,508004.0
7260,35213,AL,Mountain Brook,Jefferson County,675606.0
7261,97524,OR,Eagle Point,Jackson County,410529.0
7262,28584,NC,Swansboro,Onslow County,298679.0
7263,37377,TN,Signal Mountain,Hamilton County,438244.0
7264,18466,PA,Coolbaugh Township,Monroe County,174728.0
7265,79045,TX,Hereford,Deaf Smith County,111890.0
7266,92865,CA,Orange,Orange County,846483.0
7267,38606,MS,Batesville,Panola County,139751.0
7268,49660,MI,Manistee,Manistee County,162475.0
7269,92010,CA,Carlsbad,San Diego County,964669.0
7270,81321,CO,Cortez,Montezuma County,256713.0
7271,22963,VA,Palmyra,Fluvanna County,266505.0
7272,60084,IL,Wauconda,Lake County,260972.0
7273,70006,LA,Metairie,Jefferson Parish,321881.0
7274,54603,WI,La Crosse,La Crosse County,165841.0
7275,79935,TX,El Paso,El Paso County,182702.0
7276,13413,NY,New Hartford,Oneida County,232688.0
7277,2421,MA,Lexington,Middlesex County,1295926.0
7278,60546,IL,Riverside,Cook County,339198.0
7279,85083,AZ,Phoenix,Maricopa County,552404.0
7280,39571,MS,Pass Christian,Harrison County,246027.0
7281,25427,WV,Hedgesville,Berkeley County,230134.0
7282,63131,MO,Des Peres,Saint Louis County,715437.0
7283,42754,KY,Leitchfield,Grayson County,133441.0
7284,78739,TX,Austin,Travis County,789177.0
7285,13057,NY,De Witt,Onondaga County,165669.0
7286,77707,TX,Beaumont,Jefferson County,149403.0
7287,77378,TX,Willis,Montgomery County,203825.0
7288,38120,TN,Memphis,Shelby County,393637.0
7289,55371,MN,Princeton,Mille Lacs County,279665.0
7290,29630,SC,Central,Pickens County,184148.0
7291,15229,PA,Ross Township,Allegheny County,219305.0
7292,89005,NV,Boulder City,Clark County,401683.0
7293,60070,IL,Prospect Heights,Cook County,348063.0
7294,75409,TX,Anna,Collin County,306401.0
7295,60118,IL,West Dundee,Kane County,307861.0
7296,4038,ME,Gorham,Cumberland County,397427.0
7297,45891,OH,Van Wert,Van Wert County,117765.0
7298,1028,MA,East Longmeadow,Hampden County,335545.0
7299,19975,DE,Selbyville,Sussex County,438626.0
7300,81507,CO,Grand Junction,Mesa County,493832.0
7301,3303,NH,Concord,Merrimack County,296673.0
7302,35967,AL,Fort Payne,De Kalb County,123066.0
7303,22546,VA,Ruther Glen,Caroline County,244181.0
7304,62249,IL,Highland,Madison County,197449.0
7305,39204,MS,Jackson,Hinds County,37553.0
7306,63005,MO,Chesterfield,Saint Louis County,649907.0
7307,19707,DE,Hockessin,New Castle County,498572.0
7308,29118,SC,Orangeburg,Orangeburg County,176392.0
7309,13219,NY,Fairmount,Onondaga County,170516.0
7310,77441,TX,Fulshear,Fort Bend County,483806.0
7311,705,UT,Aibonito,Kane County,125206.0
7312,30354,GA,Atlanta,Fulton County,207686.0
7313,45246,OH,Springdale,Hamilton County,188273.0
7314,35475,AL,Northport,Tuscaloosa County,282379.0
7315,77030,TX,Houston,Harris County,500717.0
7316,47111,IN,Charlestown,Clark County,234051.0
7317,45320,OH,Eaton,Preble County,165813.0
7318,97914,OR,Ontario,Malheur County,203052.0
7319,97381,OR,Silverton,Marion County,457226.0
7320,32317,FL,Tallahassee,Leon County,328865.0
7321,27370,NC,Trinity,Randolph County,193863.0
7322,39367,MS,Waynesboro,Wayne County,120132.0
7323,46615,IN,South Bend,Saint Joseph County,127807.0
7324,47167,IN,Salem,Washington County,145854.0
7325,33327,FL,Weston,Broward County,612172.0
7326,8837,NJ,Edison,Middlesex County,389941.0
7327,55008,MN,Cambridge,Isanti County,275298.0
7328,93725,CA,Fresno,Fresno County,276926.0
7329,78701,TX,Austin,Travis County,697828.0
7330,10567,NY,Cortlandt Manor,Westchester County,523987.0
7331,27525,NC,Franklinton,Franklin County,262810.0
7332,35210,AL,Irondale,Jefferson County,224622.0
7333,49331,MI,Lowell,Kent County,303533.0
7334,33981,FL,Port Charlotte,Charlotte County,339142.0
7335,92844,CA,Garden Grove,Orange County,741805.0
7336,96766,HI,Lihue,Kauai County,616896.0
7337,77011,TX,Houston,Harris County,201739.0
7338,35111,AL,Lake View,Tuscaloosa County,253082.0
7339,60436,IL,Joliet,Will County,154746.0
7340,76115,TX,Fort Worth,Tarrant County,161620.0
7341,38019,TN,Covington,Tipton County,124484.0
7342,35121,AL,Oneonta,Blount County,264485.0
7343,87113,NM,Albuquerque,Bernalillo County,342797.0
7344,14904,NY,Town of Elmira,Chemung County,74416.0
7345,55364,MN,Mound,Hennepin County,441467.0
7346,70037,LA,Belle Chasse,Plaquemines Parish,329509.0
7347,23707,VA,Portsmouth,Portsmouth City,203048.0
7348,37135,TN,Nolensville,Williamson County,581077.0
7349,90270,CA,Maywood,Los Angeles County,531836.0
7350,56345,MN,Little Falls,Morrison County,204257.0
7351,2019,MA,Bellingham,Norfolk County,401578.0
7352,15214,PA,Pittsburgh,Allegheny County,174941.0
7353,62568,IL,Taylorville,Christian County,102299.0
7354,2359,MA,Pembroke,Plymouth County,526784.0
7355,97216,OR,Portland,Multnomah County,423095.0
7356,80534,CO,Johnstown,Weld County,479437.0
7357,18612,PA,Back Mountain,Luzerne County,230369.0
7358,30747,GA,Summerville,Chattooga County,106884.0
7359,6351,CT,Griswold,New London County,271591.0
7360,7067,NJ,Colonia,Middlesex County,420428.0
7361,36502,AL,Atmore,Escambia County,113051.0
7362,25314,WV,Charleston,Kanawha County,195883.0
7363,65806,MO,Springfield,Greene County,93174.0
7364,93013,CA,Carpinteria,Santa Barbara County,1184742.0
7365,61114,IL,Rockford,Winnebago County,184637.0
7366,75670,TX,Marshall,Harrison County,71364.0
7367,75236,TX,Dallas,Dallas County,236944.0
7368,18634,PA,Nanticoke,Luzerne County,95910.0
7369,2664,MA,Yarmouth,Barnstable County,459444.0
7370,23901,VA,Farmville,Prince Edward County,198506.0
7371,42276,KY,Russellville,Logan County,115043.0
7372,32091,FL,Starke,Bradford County,148344.0
7373,93111,CA,Santa Barbara,Santa Barbara County,1269977.0
7374,46404,IN,Gary,Lake County,62085.0
7375,78611,TX,Burnet,Burnet County,282493.0
7376,1776,MA,Sudbury,Middlesex County,897020.0
7377,83318,ID,Burley,Cassia County,245570.0
7378,49047,MI,Dowagiac,Cass County,144491.0
7379,48341,MI,Pontiac,Oakland County,117647.0
7380,32310,FL,Tallahassee,Leon County,122052.0
7381,31029,GA,Forsyth,Monroe County,194794.0
7382,22301,VA,Alexandria,Alexandria City,931827.0
7383,33305,FL,Fort Lauderdale,Broward County,567568.0
7384,1510,MA,Clinton,Worcester County,358710.0
7385,6897,CT,Wilton,Fairfield County,843909.0
7386,53901,WI,Portage,Columbia County,188845.0
7387,19001,PA,Abington Township,Montgomery County,342337.0
7388,96732,HI,Kahului,Maui County,783093.0
7389,15226,PA,Pittsburgh,Allegheny County,179965.0
7390,98467,WA,University Place,Pierce County,597701.0
7391,39051,MS,Carthage,Leake County,122011.0
7392,90212,CA,Beverly Hills,Los Angeles County,2728058.0
7393,94019,CA,Half Moon Bay,San Mateo County,1514740.0
7394,46303,IN,Cedar Lake,Lake County,253455.0
7395,77713,TX,Beaumont,Jefferson County,205134.0
7396,2806,RI,Barrington,Bristol County,566749.0
7397,55108,MN,Saint Paul,Ramsey County,349379.0
7398,20816,MD,Bethesda,Montgomery County,1213858.0
7399,10580,NY,Rye,Westchester County,1872513.0
