postal_code,State,City,CountyName,2021,total_restaurants,avg_stars,total_reviews,BubbleTea,Coffee&Tea,Bakeries,Burgers,FastFood,Sandwiches,IceCream&FrozenYogurt,Vietnamese,FoodTrucks,American(Traditional),Diners,Breakfast&Brunch,SushiBars,Japanese,Korean,Steakhouses,AsianFusion,Italian,Pizza,ChickenWings,Brewpubs,Breweries,SportsBars,American(New),Bars,Salad,BeerBar,Lounges,Wraps,Delis,Pubs,WineBars,Gastropubs,JuiceBars&Smoothies,Seafood,Cajun/Creole,Mexican,French,Moroccan,Mediterranean,Chinese,Live/RawFood,Beer,Wine&Spirits,Barbeque,Thai,Bagels,Southern,Irish,Vegan,CocktailBars,Tapas/SmallPlates,IrishPub,CoffeeRoasteries,Cupcakes,Caribbean,Trinidadian,Cafes,ComfortFood,Donuts,AcaiBowls,Vegetarian,Pakistani,Indian,Soup,Halal,StreetVendors,Greek,FoodStands,HotDogs,Gluten-Free,Empanadas,Desserts,WhiskeyBars,LatinAmerican,Honduran,Noodles,Spanish,Cheesesteaks,African,Kebab,Turkish,MiddleEastern,Lebanese,Creperies,Gelato,Poke,Falafel,Pretzels,Wineries,LocalFlavor,Tex-Mex,DiveBars,Peruvian,Tacos,BeerGardens,SoulFood,Ramen,Malaysian,Burmese,Hawaiian,EthnicFood,Do-It-YourselfFood,Sicilian,Filipino,ThemedCafes,Fish&Chips,Sardinian,Laotian,Teppanyaki,Szechuan,ShavedIce,Persian/Iranian,HongKongStyleCafe,Taiwanese,PanAsian,NewMexicanCuisine,Oriental,Dominican,InternetCafes,Cuban,PuertoRican,Portuguese,DimSum,TapasBars,Cantonese,Arabic,CandyStores,Buffets,Brasseries,Distilleries,Ethiopian,Salvadoran,Karaoke,Mongolian,British,German,Syrian,Armenian,Waffles,ModernEuropean,Colombian,Haitian,Czech,Pop-UpRestaurants,TikiBars,Polish,Hainan,TeaRooms,Russian,Cafeteria,Afghan,Somali,Argentine,Brazilian,PianoBars,Senegalese,Tuscan,Smokehouse,Cambodian,Patisserie/CakeShop,Venezuelan,Shanghainese,Indonesian,GayBars,Kombucha,Calabrian,Australian,Iberian,JapaneseCurry,Izakaya,Nicaraguan,HotPot,Kosher,Pancakes,Egyptian,SriLankan,Uzbek,Scandinavian,Himalayan/Nepalese,ChampagneBars,Delicatessen,Israeli,ShavedSnow,Macarons,Georgian,Belgian,Fuzhou,Basque,Ukrainian,Fondue,Singaporean,SouthAfrican,Bangladeshi,Hungarian,Bistros,Scottish,Guamanian,Tonkatsu,Donburi,Pita,Austrian,EasternEuropean,Cucinacampana,ConveyorBeltSushi,Poutineries,Coffeeshops,SerboCroatian,BubbleTea_stars,Coffee&Tea_stars,Bakeries_stars,Burgers_stars,FastFood_stars,Sandwiches_stars,IceCream&FrozenYogurt_stars,Vietnamese_stars,FoodTrucks_stars,American(Traditional)_stars,Diners_stars,Breakfast&Brunch_stars,SushiBars_stars,Japanese_stars,Korean_stars,Steakhouses_stars,AsianFusion_stars,Italian_stars,Pizza_stars,ChickenWings_stars,Brewpubs_stars,Breweries_stars,SportsBars_stars,American(New)_stars,Bars_stars,Salad_stars,BeerBar_stars,Lounges_stars,Wraps_stars,Delis_stars,Pubs_stars,WineBars_stars,Gastropubs_stars,JuiceBars&Smoothies_stars,Seafood_stars,Cajun/Creole_stars,Mexican_stars,French_stars,Moroccan_stars,Mediterranean_stars,Chinese_stars,Live/RawFood_stars,Beer_stars,Wine&Spirits_stars,Barbeque_stars,Thai_stars,Bagels_stars,Southern_stars,Irish_stars,Vegan_stars,CocktailBars_stars,Tapas/SmallPlates_stars,IrishPub_stars,CoffeeRoasteries_stars,Cupcakes_stars,Caribbean_stars,Trinidadian_stars,Cafes_stars,ComfortFood_stars,Donuts_stars,AcaiBowls_stars,Vegetarian_stars,Pakistani_stars,Indian_stars,Soup_stars,Halal_stars,StreetVendors_stars,Greek_stars,FoodStands_stars,HotDogs_stars,Gluten-Free_stars,Empanadas_stars,Desserts_stars,WhiskeyBars_stars,LatinAmerican_stars,Honduran_stars,Noodles_stars,Spanish_stars,Cheesesteaks_stars,African_stars,Kebab_stars,Turkish_stars,MiddleEastern_stars,Lebanese_stars,Creperies_stars,Gelato_stars,Poke_stars,Falafel_stars,Pretzels_stars,Wineries_stars,LocalFlavor_stars,Tex-Mex_stars,DiveBars_stars,Peruvian_stars,Tacos_stars,BeerGardens_stars,SoulFood_stars,Ramen_stars,Malaysian_stars,Burmese_stars,Hawaiian_stars,EthnicFood_stars,Do-It-YourselfFood_stars,Sicilian_stars,Filipino_stars,ThemedCafes_stars,Fish&Chips_stars,Sardinian_stars,Laotian_stars,Teppanyaki_stars,Szechuan_stars,ShavedIce_stars,Persian/Iranian_stars,HongKongStyleCafe_stars,Taiwanese_stars,PanAsian_stars,NewMexicanCuisine_stars,Oriental_stars,Dominican_stars,InternetCafes_stars,Cuban_stars,PuertoRican_stars,Portuguese_stars,DimSum_stars,TapasBars_stars,Cantonese_stars,Arabic_stars,CandyStores_stars,Buffets_stars,Brasseries_stars,Distilleries_stars,Ethiopian_stars,Salvadoran_stars,Karaoke_stars,Mongolian_stars,British_stars,German_stars,Syrian_stars,Armenian_stars,Waffles_stars,ModernEuropean_stars,Colombian_stars,Haitian_stars,Czech_stars,Pop-UpRestaurants_stars,TikiBars_stars,Polish_stars,Hainan_stars,TeaRooms_stars,Russian_stars,Cafeteria_stars,Afghan_stars,Somali_stars,Argentine_stars,Brazilian_stars,PianoBars_stars,Senegalese_stars,Tuscan_stars,Smokehouse_stars,Cambodian_stars,Patisserie/CakeShop_stars,Venezuelan_stars,Shanghainese_stars,Indonesian_stars,GayBars_stars,Kombucha_stars,Calabrian_stars,Australian_stars,Iberian_stars,JapaneseCurry_stars,Izakaya_stars,Nicaraguan_stars,HotPot_stars,Kosher_stars,Pancakes_stars,Egyptian_stars,SriLankan_stars,Uzbek_stars,Scandinavian_stars,Himalayan/Nepalese_stars,ChampagneBars_stars,Delicatessen_stars,Israeli_stars,ShavedSnow_stars,Macarons_stars,Georgian_stars,Belgian_stars,Fuzhou_stars,Basque_stars,Ukrainian_stars,Fondue_stars,Singaporean_stars,SouthAfrican_stars,Bangladeshi_stars,Hungarian_stars,Bistros_stars,Scottish_stars,Guamanian_stars,Tonkatsu_stars,Donburi_stars,Pita_stars,Austrian_stars,EasternEuropean_stars,Cucinacampana_stars,ConveyorBeltSushi_stars,Poutineries_stars,Coffeeshops_stars,SerboCroatian_stars,num_rest_categories,Average County House Price,Neighborhood Indicator,Neighborhood Tiers,stars_1.0,stars_1.5,stars_2.0,stars_2.5,stars_3.0,stars_3.5,stars_4.0,stars_4.5,stars_5.0,total_stars,stars_1.0_ratio,ratio_stars_1.0,ratio_stars_1.5,ratio_stars_2.0,ratio_stars_2.5,ratio_stars_3.0,ratio_stars_3.5,ratio_stars_4.0,ratio_stars_4.5,ratio_stars_5.0
37013,TN,Nashville,Davidson County,291881,83,3.09638554216867,4257.0,0.0,4.0,1.0,14.0,22.0,13.0,3.0,0.0,3.0,15.0,3.0,11.0,2.0,1.0,1.0,2.0,2.0,6.0,13.0,18.0,0.0,0.0,4.0,6.0,10.0,5.0,3.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,7.0,1.0,11.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,2.2142857142857144,1.7727272727272727,3.076923076923077,1.3333333333333333,0.0,4.0,2.333333333333333,3.333333333333333,2.727272727272727,4.0,4.0,4.0,3.0,4.0,2.1666666666666665,2.5384615384615383,2.333333333333333,0.0,0.0,3.0,2.5,3.0,3.2,3.0,0.0,4.0,3.8,0.0,2.5,0.0,4.0,2.857142857142857,3.0,3.272727272727273,0.0,0.0,4.0,2.5,0.0,3.0,3.0,3.5,4.0,0.0,3.5,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,435014.0,0.6709692101863388,3,3,9,12,9,11,7,16,15,1,83.0,0.036144578313253,0.036144578313253,0.108433734939759,0.144578313253012,0.108433734939759,0.1325301204819277,0.0843373493975903,0.1927710843373494,0.180722891566265,0.0120481927710843
37211,TN,Nashville,Davidson County,336572,182,3.49175824175824,12761.0,2.0,12.0,5.0,23.0,37.0,26.0,4.0,3.0,15.0,16.0,3.0,13.0,7.0,5.0,5.0,5.0,6.0,12.0,22.0,17.0,0.0,0.0,3.0,9.0,12.0,8.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,9.0,2.0,40.0,0.0,0.0,8.0,9.0,0.0,1.0,1.0,5.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,1.0,1.0,7.0,0.0,18.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6666666666666665,4.0,2.391304347826087,2.081081081081081,3.0384615384615383,3.25,3.6666666666666665,4.266666666666667,3.0625,3.0,2.769230769230769,3.571428571428572,3.4,3.6,3.4,3.5,2.4166666666666665,2.590909090909091,2.823529411764706,0.0,0.0,3.0,3.555555555555556,3.583333333333333,2.625,4.0,3.0,0.0,3.75,4.0,0.0,0.0,4.0,3.555555555555556,2.5,3.65,0.0,0.0,3.75,3.111111111111111,0.0,4.0,4.0,3.6,3.875,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.8333333333333335,0.0,0.0,0.0,3.333333333333333,0.0,4.0,3.0,4.0,4.0,3.8,3.6,2.75,3.0,4.0,3.571428571428572,0.0,3.6666666666666665,4.0,3.6666666666666665,0.0,0.0,4.0,5.0,4.333333333333333,4.3,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,2.6666666666666665,4.0,4.0,3.1666666666666665,0.0,3.5,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,435014.0,0.7737038348191093,2,5,11,16,9,26,23,39,40,13,182.0,0.0274725274725274,0.0274725274725274,0.0604395604395604,0.0879120879120879,0.0494505494505494,0.1428571428571428,0.1263736263736263,0.2142857142857142,0.2197802197802197,0.0714285714285714
37221,TN,Nashville,Davidson County,396261,69,3.21739130434783,6690.0,0.0,3.0,3.0,14.0,20.0,13.0,4.0,0.0,3.0,9.0,1.0,10.0,4.0,1.0,0.0,0.0,2.0,5.0,12.0,5.0,0.0,1.0,5.0,5.0,11.0,4.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,3.333333333333333,2.2857142857142856,2.2,3.0,1.75,0.0,4.0,2.7777777777777777,4.0,3.3,3.5,4.0,0.0,0.0,3.5,2.4,2.75,2.0,0.0,3.0,3.0,3.0,2.8181818181818183,3.0,1.0,0.0,0.0,3.5,3.0,3.0,3.0,3.0,3.0,4.0,3.25,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,3.5,0.0,3.571428571428572,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.5,0.0,4.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,435014.0,0.9109155107651707,2,1,4,8,7,11,16,13,9,0,69.0,0.0144927536231884,0.0144927536231884,0.0579710144927536,0.1159420289855072,0.1014492753623188,0.1594202898550724,0.2318840579710145,0.1884057971014492,0.1304347826086956,0.0
37209,TN,Nashville,Davidson County,440662,147,3.77210884353741,16663.0,0.0,10.0,2.0,24.0,19.0,18.0,7.0,5.0,7.0,27.0,5.0,22.0,3.0,5.0,1.0,2.0,4.0,6.0,16.0,8.0,3.0,5.0,7.0,15.0,34.0,10.0,6.0,0.0,2.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,27.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,4.0,2.0,10.0,0.0,5.0,9.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,3.0,0.0,7.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,13.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,2.7916666666666665,2.421052631578948,3.7777777777777777,3.0,3.8,4.285714285714286,3.4814814814814814,3.2,3.409090909090909,4.0,3.6,4.0,3.0,4.0,4.0,3.4375,3.5,4.0,4.0,3.142857142857143,3.333333333333333,3.676470588235294,3.7,3.8333333333333335,0.0,3.5,4.0,3.333333333333333,5.0,4.0,3.6666666666666665,3.6666666666666665,3.0,3.555555555555556,4.0,0.0,0.0,3.111111111111111,4.0,0.0,0.0,3.6666666666666665,4.0,4.0,3.7,0.0,4.0,3.888888888888889,4.0,0.0,4.0,0.0,4.333333333333333,0.0,4.0,3.0,0.0,3.5,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.75,3.0,4.0,0.0,4.142857142857143,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,3.5,3.75,0.0,3.5384615384615383,3.5,4.0,3.5,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,435014.0,1.0129834901865227,2,1,5,9,5,11,22,43,43,8,147.0,0.0068027210884353,0.0068027210884353,0.0340136054421768,0.0612244897959183,0.0340136054421768,0.0748299319727891,0.1496598639455782,0.2925170068027211,0.2925170068027211,0.0544217687074829
37076,TN,Nashville,Davidson County,324646,81,3.2283950617284,4994.0,0.0,4.0,3.0,12.0,23.0,15.0,1.0,0.0,2.0,14.0,3.0,12.0,5.0,3.0,0.0,2.0,2.0,7.0,13.0,12.0,0.0,0.0,3.0,5.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,6.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.0,2.083333333333333,2.0869565217391304,3.2,1.0,0.0,4.5,2.642857142857143,3.333333333333333,2.6666666666666665,3.6,3.333333333333333,0.0,3.0,4.0,3.4285714285714284,2.923076923076923,2.833333333333333,0.0,0.0,2.333333333333333,3.2,2.7142857142857144,3.2,0.0,0.0,0.0,3.5,0.0,0.0,0.0,5.0,2.833333333333333,0.0,2.833333333333333,0.0,0.0,3.5,3.0,0.0,3.0,3.0,4.0,3.5,2.0,2.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,3.0,0.0,1.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,435014.0,0.7462886251936719,3,1,8,6,11,14,15,11,9,6,81.0,0.0123456790123456,0.0123456790123456,0.0987654320987654,0.074074074074074,0.1358024691358024,0.1728395061728395,0.1851851851851851,0.1358024691358024,0.1111111111111111,0.074074074074074
