postal_code,City,State,CountyName,2021,total_restaurants,total_reviews,avg_rating,total_delivery,total_pickup,total_rest_reservation,total_price_1,total_price_2,total_price_3,total_price_4,total_0.0_stars,total_1.0_stars,total_1.5_stars,total_2.0_stars,total_2.5_stars,total_3.0_stars,total_3.5_stars,total_4.0_stars,total_4.5_stars,total_5.0_stars,num_rest_types
1267.0,Williamstown,MA,Berkshire County,357029.0,23,1347.0,3.78260869565217,1.0,2.0,0.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,11.0,3.0,1.0,23
2134.0,Boston,MA,Suffolk County,620830.0,1,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2886.0,Warwick,RI,Kent County,315398.0,1,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3079.0,Salem,NH,Rockingham County,458081.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
3276.0,Northfield,NH,Merrimack County,283171.0,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5031.0,Barnard,VT,Windsor County,409866.0,41,322.0,3.78048780487805,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,6.0,17.0,7.0,3.0,21
5032.0,Bethel,VT,Windsor County,269285.0,13,40.0,3.5,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,9
5033.0,Bradford,VT,Orange County,207608.0,19,82.0,3.73684210526316,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0,3.0,0.0,19
5034.0,Bridgewater,VT,Windsor County,303727.0,12,81.0,4.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,11
5035.0,Bridgewater,VT,Windsor County,242968.0,5,27.0,3.9,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,5
5037.0,West Windsor,VT,Windsor County,259233.0,6,36.0,3.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,7
5038.0,Chelsea,VT,Orange County,195771.0,7,34.0,4.14285714285714,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,8
5039.0,Corinth,VT,Orange County,217216.0,5,18.0,4.1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,8
5041.0,Randolph,VT,Orange County,199470.0,7,68.0,4.57142857142857,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,9
5042.0,Ryegate,VT,Caledonia County,205711.0,2,4.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
5043.0,Thetford,VT,Orange County,349810.0,7,57.0,3.85714285714286,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,8
5045.0,Fairlee,VT,Orange County,273290.0,19,152.0,4.05263157894737,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,7.0,1.0,17
5046.0,Groton,VT,Caledonia County,187975.0,11,85.0,3.95454545454545,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,10
5048.0,Hartland,VT,Windsor County,356434.0,24,154.0,3.6875,0.0,0.0,0.0,6.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,7.0,4.0,3.0,14
5051.0,Newbury,VT,Orange County,207912.0,13,128.0,3.53846153846154,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,11
5052.0,Hartland,VT,Windsor County,236744.0,3,31.0,4.33333333333333,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2
5061.0,Randolph,VT,Orange County,257846.0,34,308.0,3.91176470588235,0.0,0.0,0.0,4.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,11.0,8.0,2.0,25
5062.0,Reading,VT,Windsor County,313335.0,10,87.0,4.2,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,12
5065.0,Sharon,VT,Windsor County,313776.0,11,49.0,4.36363636363636,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,11
5067.0,Pomfret,VT,Windsor County,570296.0,11,48.0,4.18181818181818,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,10
5068.0,Royalton,VT,Windsor County,284172.0,5,32.0,4.4,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8
5069.0,Ryegate,VT,Caledonia County,162274.0,3,19.0,4.33333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2
5070.0,Strafford,VT,Orange County,298497.0,4,34.0,4.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4
5072.0,Strafford,VT,Orange County,329555.0,3,16.0,4.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
5089.0,Windsor,VT,Windsor County,223957.0,2,11.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
5091.0,Woodstock,VT,Windsor County,524103.0,6,43.0,4.33333333333333,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7
5151.0,Weathersfield,VT,Windsor County,241839.0,1,3.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
5152.0,Peru,VT,Bennington County,327937.0,14,143.0,4.10714285714286,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,2.0,15
5153.0,Cavendish,VT,Windsor County,297719.0,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5154.0,Saxtons River,VT,Windham County,252918.0,1,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5158.0,Westminster,VT,Windham County,204572.0,17,94.0,3.61764705882353,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,2.0,2.0,11
5161.0,Weston,VT,Windsor County,361714.0,4,17.0,3.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5
5250.0,Arlington,VT,Bennington County,252182.0,4,19.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4
5251.0,Dorset,VT,Bennington County,534313.0,25,83.0,3.48,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,8.0,5.0,1.0,3.0,12
5252.0,Sunderland,VT,Bennington County,254659.0,6,12.0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,6
5253.0,Dorset,VT,Bennington County,373310.0,18,27.0,3.52777777777778,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,3.0,14
5254.0,Manchester,VT,Bennington County,410477.0,1,23.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
5255.0,Manchester,VT,Bennington County,399571.0,5,16.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4
5260.0,North Pownal,VT,Bennington,207500.0,2,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5341.0,Dover,VT,Windham County,368438.0,5,5.0,3.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,7
5343.0,Jamaica,VT,Windham County,298653.0,3,3.0,2.33333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3
5345.0,Newfane,VT,Windham County,257979.0,2,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
5350.0,Readsboro,VT,Bennington County,164879.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5351.0,Newfane,VT,Windham County,300986.0,8,17.0,4.125,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,6
5352.0,Stamford,VT,Bennington County,221285.0,15,75.0,3.9,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,2.0,1.0,9
5353.0,Townshend,VT,Windham County,252498.0,9,42.0,4.44444444444444,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,7
5355.0,Wardsboro,VT,Windham County,209968.0,7,40.0,3.64285714285714,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,9
5360.0,Stratton,VT,Windham County,345686.0,2,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
6010.0,Bristol,CT,Hartford County,228746.0,6,87.0,4.16666666666667,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,8
6016.0,Broad Brook,CT,Hartford County,267036.0,5,49.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5
6018.0,Canaan,CT,Litchfield County,250002.0,19,166.0,4.18421052631579,0.0,0.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,1.0,13
6019.0,Canton,CT,Hartford County,318976.0,25,271.0,3.92,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,5.0,1.0,20
6021.0,Colebrook,CT,Litchfield County,328994.0,1,6.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
6023.0,Berlin,CT,Hartford County,310419.0,2,8.0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
6024.0,Canaan,CT,Litchfield County,257543.0,1,20.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6029.0,Ellington,CT,Tolland County,312889.0,3,7.0,4.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6
6052.0,New Britain,CT,Hartford County,236439.0,3,24.0,3.66666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4
6053.0,New Britain,CT,Hartford County,198347.0,7,87.0,4.57142857142857,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7
6057.0,New Hartford,CT,Litchfield County,345795.0,5,19.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,4
6058.0,Norfolk,CT,Litchfield County,384769.0,12,25.0,3.29166666666667,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,10
6059.0,North Canton,CT,Litchfield,400214.0,5,31.0,3.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7
6060.0,North Granby,CT,Hartford County,401878.0,6,32.0,3.75,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,8
6062.0,Plainville,CT,Hartford County,238704.0,20,114.0,4.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,2.0,4.0,15
6063.0,Barkhamsted,CT,Litchfield County,324025.0,4,5.0,3.625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
6065.0,Hartland,CT,Hartford County,309189.0,4,31.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7
6066.0,Vernon Rockville,CT,Tolland County,241772.0,3,8.0,3.66666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2
6068.0,Salisbury,CT,Litchfield County,667833.0,1,3.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6069.0,Sharon,CT,Litchfield County,498904.0,16,73.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,2.0,12
6070.0,Simsbury,CT,Hartford County,370557.0,3,10.0,4.83333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
6071.0,Somers,CT,Tolland County,351151.0,1,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6073.0,Glastonbury,CT,Hartford County,451185.0,8,23.0,3.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,6
6076.0,Stafford Springs,CT,Tolland County,245162.0,19,76.0,3.89473684210526,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,4.0,1.0,17
6081.0,Simsbury,CT,Hartford County,249457.0,2,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2
6082.0,Enfield,CT,Hartford County,233123.0,1,3.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6084.0,Tolland,CT,Tolland County,312195.0,3,5.0,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4
6090.0,Granby,CT,Hartford County,395768.0,10,24.0,4.15,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,11
6103.0,Hartford,CT,Hartford County,114504.0,2,7.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2
6105.0,Hartford,CT,Hartford County,65094.0,18,124.0,3.44444444444444,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,4.0,0.0,17
6106.0,Hartford,CT,Hartford County,158132.0,2,6.0,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
6107.0,West Hartford,CT,Hartford County,382395.0,24,72.0,3.72916666666667,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,6.0,26
6108.0,East Hartford,CT,Hartford County,190169.0,3,20.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
6109.0,Wethersfield,CT,Hartford County,297886.0,3,7.0,2.83333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3
6110.0,West Hartford,CT,Hartford County,249912.0,3,10.0,4.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5
6230.0,Pomfret Center,CT,Windham County,300180.0,12,18.0,2.75,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,13
6239.0,Killingly,CT,Windham County,245456.0,3,4.0,4.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2
6280.0,Windham,CT,Windham County,241391.0,17,66.0,3.47058823529412,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,18
6281.0,Woodstock,CT,Windham County,318713.0,26,151.0,3.92307692307692,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,6.0,2.0,21
6282.0,Woodstock,CT,Windham County,287180.0,11,61.0,4.18181818181818,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,8
6355.0,Groton,CT,New London County,398776.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
6375.0,Waterford,CT,New London County,290064.0,1,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6401.0,Ansonia,CT,New Haven County,267589.0,4,5.0,3.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4
6422.0,Durham,CT,Middlesex County,367261.0,8,239.0,3.5,4.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,7
6442.0,Essex,CT,Middlesex County,384618.0,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6450.0,Meriden,CT,New Haven County,219903.0,30,2373.0,4.01666666666667,27.0,14.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,11.0,1.0,33
6451.0,Meriden,CT,New Haven County,219021.0,4,84.0,4.625,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8
6455.0,Middlefield,CT,Middlesex County,308440.0,6,236.0,3.75,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,9
6457.0,Middletown,CT,Middlesex County,253088.0,75,8208.0,3.96666666666667,71.0,42.0,0.0,10.0,46.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,13.0,32.0,18.0,5.0,66
6480.0,Portland,CT,Middlesex County,275639.0,2,43.0,2.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
6481.0,Middlefield,CT,Middlesex County,289874.0,2,36.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
6492.0,Wallingford,CT,New Haven County,310199.0,23,2126.0,4.0,23.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,5.0,3.0,34
6510.0,New Haven,CT,New Haven County,285664.0,1,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
6751.0,Bethlehem,CT,Litchfield County,405445.0,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6755.0,New Milford,CT,Litchfield County,385888.0,1,45.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
6757.0,Kent,CT,Litchfield County,401628.0,12,614.0,3.91666666666667,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,19
6776.0,New Milford,CT,Litchfield County,357501.0,54,2540.0,3.88888888888889,34.0,19.0,0.0,15.0,23.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0,20.0,13.0,4.0,42
6777.0,New Preston,CT,Litchfield County,544664.0,1,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6784.0,Sherman,CT,Fairfield County,542833.0,2,222.0,4.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5
6830.0,Greenwich,CT,Fairfield County,1753298.0,14,1035.0,4.32142857142857,11.0,7.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0,18
7001.0,Woodbridge Township,NJ,Middlesex County,359793.0,5,536.0,4.2,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11
7002.0,Bayonne,NJ,Hudson County,448689.0,64,4386.0,3.8828125,52.0,33.0,1.0,12.0,31.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,25.0,14.0,3.0,40
7008.0,Carteret,NJ,Middlesex County,391016.0,14,682.0,3.96428571428571,12.0,7.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,24
7013.0,Clifton,NJ,Passaic County,450852.0,1,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
7020.0,Edgewater,NJ,Bergen County,578221.0,14,5938.0,3.92857142857143,11.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,23
7024.0,Fort Lee,NJ,Bergen County,604398.0,7,2732.0,3.92857142857143,7.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,10
7029.0,Harrison,NJ,Hudson County,495468.0,3,3717.0,4.16666666666667,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9
7030.0,Hoboken,NJ,Hudson County,724760.0,5,462.0,4.5,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,11
7036.0,Linden,NJ,Union County,387728.0,13,2001.0,3.92307692307692,12.0,9.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,23
7040.0,Maplewood,NJ,Essex County,693821.0,3,262.0,4.5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3
7041.0,Millburn,NJ,Essex County,900894.0,1,128.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
7047.0,North Bergen Township,NJ,Hudson County,449231.0,4,2119.0,3.5,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6
7064.0,Woodbridge Township,NJ,Middlesex County,376499.0,1,22.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
7065.0,Rahway,NJ,Union County,380127.0,18,2161.0,4.36111111111111,14.0,7.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,3.0,22
7067.0,Colonia,NJ,Middlesex County,419175.0,4,560.0,4.375,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5
7077.0,Woodbridge Township,NJ,Middlesex County,362985.0,1,32.0,3.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
7078.0,Short Hills,NJ,Essex County,1658545.0,1,40.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
