postal_code,total_restaurants,avg_stars,total_reviews,BubbleTea,Coffee&Tea,Bakeries,Burgers,FastFood,Sandwiches,IceCream&FrozenYogurt,Vietnamese,FoodTrucks,American(Traditional),Diners,Breakfast&Brunch,SushiBars,Japanese,Korean,Steakhouses,AsianFusion,Italian,Pizza,ChickenWings,Brewpubs,Breweries,SportsBars,American(New),Bars,Salad,BeerBar,Lounges,Wraps,Delis,Pubs,WineBars,Gastropubs,JuiceBars&Smoothies,Seafood,Cajun/Creole,Mexican,French,Moroccan,Mediterranean,Chinese,Live/RawFood,Beer,Wine&Spirits,Barbeque,Thai,Bagels,Southern,Irish,Vegan,CocktailBars,Tapas/SmallPlates,IrishPub,CoffeeRoasteries,Cupcakes,Caribbean,Trinidadian,Cafes,ComfortFood,Donuts,AcaiBowls,Vegetarian,Pakistani,Indian,Soup,Halal,StreetVendors,Greek,FoodStands,HotDogs,Gluten-Free,Empanadas,Desserts,WhiskeyBars,LatinAmerican,Honduran,Noodles,Spanish,Cheesesteaks,African,Kebab,Turkish,MiddleEastern,Lebanese,Creperies,Gelato,Poke,Falafel,Pretzels,Wineries,LocalFlavor,Tex-Mex,DiveBars,Peruvian,Tacos,BeerGardens,SoulFood,Ramen,Malaysian,Burmese,Hawaiian,EthnicFood,Do-It-YourselfFood,Sicilian,Filipino,ThemedCafes,Fish&Chips,Sardinian,Laotian,Teppanyaki,Szechuan,ShavedIce,Persian/Iranian,HongKongStyleCafe,Taiwanese,PanAsian,NewMexicanCuisine,Oriental,Dominican,InternetCafes,Cuban,PuertoRican,Portuguese,DimSum,TapasBars,Cantonese,Arabic,CandyStores,Buffets,Brasseries,Distilleries,Ethiopian,Salvadoran,Karaoke,Mongolian,British,German,Syrian,Armenian,Waffles,ModernEuropean,Colombian,Haitian,Czech,Pop-UpRestaurants,TikiBars,Polish,Hainan,TeaRooms,Russian,Cafeteria,Afghan,Somali,Argentine,Brazilian,PianoBars,Senegalese,Tuscan,Smokehouse,Cambodian,Patisserie/CakeShop,Venezuelan,Shanghainese,Indonesian,GayBars,Kombucha,Calabrian,Australian,Iberian,JapaneseCurry,Izakaya,Nicaraguan,HotPot,Kosher,Pancakes,Egyptian,SriLankan,Uzbek,Scandinavian,Himalayan/Nepalese,ChampagneBars,Delicatessen,Israeli,ShavedSnow,Macarons,Georgian,Belgian,Fuzhou,Basque,Ukrainian,Fondue,Singaporean,SouthAfrican,Bangladeshi,Hungarian,Bistros,Scottish,Guamanian,Tonkatsu,Donburi,Pita,Austrian,EasternEuropean,Cucinacampana,ConveyorBeltSushi,Poutineries,Coffeeshops,SerboCroatian,BubbleTea_stars,Coffee&Tea_stars,Bakeries_stars,Burgers_stars,FastFood_stars,Sandwiches_stars,IceCream&FrozenYogurt_stars,Vietnamese_stars,FoodTrucks_stars,American(Traditional)_stars,Diners_stars,Breakfast&Brunch_stars,SushiBars_stars,Japanese_stars,Korean_stars,Steakhouses_stars,AsianFusion_stars,Italian_stars,Pizza_stars,ChickenWings_stars,Brewpubs_stars,Breweries_stars,SportsBars_stars,American(New)_stars,Bars_stars,Salad_stars,BeerBar_stars,Lounges_stars,Wraps_stars,Delis_stars,Pubs_stars,WineBars_stars,Gastropubs_stars,JuiceBars&Smoothies_stars,Seafood_stars,Cajun/Creole_stars,Mexican_stars,French_stars,Moroccan_stars,Mediterranean_stars,Chinese_stars,Live/RawFood_stars,Beer_stars,Wine&Spirits_stars,Barbeque_stars,Thai_stars,Bagels_stars,Southern_stars,Irish_stars,Vegan_stars,CocktailBars_stars,Tapas/SmallPlates_stars,IrishPub_stars,CoffeeRoasteries_stars,Cupcakes_stars,Caribbean_stars,Trinidadian_stars,Cafes_stars,ComfortFood_stars,Donuts_stars,AcaiBowls_stars,Vegetarian_stars,Pakistani_stars,Indian_stars,Soup_stars,Halal_stars,StreetVendors_stars,Greek_stars,FoodStands_stars,HotDogs_stars,Gluten-Free_stars,Empanadas_stars,Desserts_stars,WhiskeyBars_stars,LatinAmerican_stars,Honduran_stars,Noodles_stars,Spanish_stars,Cheesesteaks_stars,African_stars,Kebab_stars,Turkish_stars,MiddleEastern_stars,Lebanese_stars,Creperies_stars,Gelato_stars,Poke_stars,Falafel_stars,Pretzels_stars,Wineries_stars,LocalFlavor_stars,Tex-Mex_stars,DiveBars_stars,Peruvian_stars,Tacos_stars,BeerGardens_stars,SoulFood_stars,Ramen_stars,Malaysian_stars,Burmese_stars,Hawaiian_stars,EthnicFood_stars,Do-It-YourselfFood_stars,Sicilian_stars,Filipino_stars,ThemedCafes_stars,Fish&Chips_stars,Sardinian_stars,Laotian_stars,Teppanyaki_stars,Szechuan_stars,ShavedIce_stars,Persian/Iranian_stars,HongKongStyleCafe_stars,Taiwanese_stars,PanAsian_stars,NewMexicanCuisine_stars,Oriental_stars,Dominican_stars,InternetCafes_stars,Cuban_stars,PuertoRican_stars,Portuguese_stars,DimSum_stars,TapasBars_stars,Cantonese_stars,Arabic_stars,CandyStores_stars,Buffets_stars,Brasseries_stars,Distilleries_stars,Ethiopian_stars,Salvadoran_stars,Karaoke_stars,Mongolian_stars,British_stars,German_stars,Syrian_stars,Armenian_stars,Waffles_stars,ModernEuropean_stars,Colombian_stars,Haitian_stars,Czech_stars,Pop-UpRestaurants_stars,TikiBars_stars,Polish_stars,Hainan_stars,TeaRooms_stars,Russian_stars,Cafeteria_stars,Afghan_stars,Somali_stars,Argentine_stars,Brazilian_stars,PianoBars_stars,Senegalese_stars,Tuscan_stars,Smokehouse_stars,Cambodian_stars,Patisserie/CakeShop_stars,Venezuelan_stars,Shanghainese_stars,Indonesian_stars,GayBars_stars,Kombucha_stars,Calabrian_stars,Australian_stars,Iberian_stars,JapaneseCurry_stars,Izakaya_stars,Nicaraguan_stars,HotPot_stars,Kosher_stars,Pancakes_stars,Egyptian_stars,SriLankan_stars,Uzbek_stars,Scandinavian_stars,Himalayan/Nepalese_stars,ChampagneBars_stars,Delicatessen_stars,Israeli_stars,ShavedSnow_stars,Macarons_stars,Georgian_stars,Belgian_stars,Fuzhou_stars,Basque_stars,Ukrainian_stars,Fondue_stars,Singaporean_stars,SouthAfrican_stars,Bangladeshi_stars,Hungarian_stars,Bistros_stars,Scottish_stars,Guamanian_stars,Tonkatsu_stars,Donburi_stars,Pita_stars,Austrian_stars,EasternEuropean_stars,Cucinacampana_stars,ConveyorBeltSushi_stars,Poutineries_stars,Coffeeshops_stars,SerboCroatian_stars,num_rest_categories
8001,2,3.75,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
8002,96,3.27604166666667,9827.0,1.0,9.0,3.0,14.0,18.0,16.0,0.0,2.0,0.0,20.0,6.0,8.0,3.0,4.0,1.0,7.0,1.0,11.0,13.0,6.0,0.0,0.0,3.0,13.0,14.0,8.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,10.0,0.0,5.0,0.0,0.0,3.0,7.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6666666666666665,3.0,2.142857142857143,2.388888888888889,3.3125,,4.0,,2.85,3.3333333333333335,3.125,4.0,3.75,4.0,3.142857142857143,4.0,3.1818181818181817,3.076923076923077,2.1666666666666665,,,2.3333333333333335,3.230769230769231,3.0714285714285716,3.25,,2.0,,3.75,,3.6666666666666665,,4.0,3.5,,2.8,,,3.6666666666666665,3.0,,3.5,3.5,3.0,2.5,3.0,2.0,,,3.0,4.0,,,,3.0,,4.0,,3.0,,3.25,,,3.2,,,4.0,,,3.5,,3.0,,3.0,,4.0,,4.0,,4.0,,5.0,,,,4.0,5.0,,,,2.5,,,2.5,,,,,,,,,,,,,,3.0,4.0,,,,,,,3.0,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
8003,43,3.65116279069767,3314.0,1.0,4.0,5.0,1.0,2.0,11.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,3.0,1.0,2.0,3.3636363636363638,,4.0,,3.0,,3.0,3.6666666666666665,3.75,4.0,3.5,4.0,3.0,3.4285714285714284,3.0,,,,,,3.0,,,3.0,3.0,,,,,3.6666666666666665,4.0,,,,4.0,3.5,,,,,4.0,3.0,,,4.0,,,,,4.0,,,3.0,,3.0,,3.75,,3.0,3.6666666666666665,3.5,,4.0,,3.0,,,4.0,,,,4.0,,4.0,,,,4.0,,3.0,,,4.0,,,,,,,,,,4.0,,,,3.0,,,4.0,,,,,3.0,4.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
8004,8,3.125,160.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,3.0,,,,3.0,,,,,,,,3.0,3.0,2.0,,,3.0,,3.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
8005,1,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
8007,9,4.05555555555556,210.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,4.0,5.0,3.3333333333333335,,,,4.0,,,4.0,4.0,,,,3.5,3.6666666666666665,4.0,,,4.0,4.0,4.0,3.0,,,4.0,,,,,,3.0,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8009,29,3.60344827586207,1022.0,0.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.5,2.0,1.0,2.5,3.75,,,,3.6666666666666665,4.0,4.0,3.0,,,,,3.6666666666666665,3.5,3.0,,,4.0,4.0,3.5,4.0,4.0,,,2.5,4.0,,,,3.75,,4.0,,,,2.75,,3.0,3.0,,2.0,,4.0,,,,,,,,,,,4.0,2.0,,,,,,,,5.0,,,,4.0,4.0,,4.0,,,,4.0,,,,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
8010,10,3.55,230.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,2.0,2.0,3.3333333333333335,,,,3.5,3.0,3.0,,,,,,,4.0,,,,,3.0,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
8012,67,3.38805970149254,2634.0,0.0,10.0,5.0,10.0,8.0,16.0,2.0,0.0,0.0,15.0,3.0,6.0,3.0,4.0,0.0,3.0,2.0,7.0,15.0,9.0,0.0,0.0,3.0,5.0,8.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.2,2.6,2.625,3.25,1.5,,,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.5,,2.3333333333333335,3.5,3.2857142857142856,3.2666666666666666,3.0,,,2.3333333333333335,3.2,2.625,3.2,3.0,,,3.75,3.0,2.0,,3.5,2.6666666666666665,3.0,3.5,,,3.0,3.1666666666666665,,3.0,3.0,3.0,3.5,4.0,3.5,,,,,,,,,,,3.5,1.5,,,,,3.0,,,,,,,,3.0,,,,,,2.5,,,,,,,,,,,,,3.0,,,3.5,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
