postal_code,City,State,CountyName,2021,total_restaurants,total_reviews,avg_rating,total_delivery,total_pickup,total_rest_reservation,total_price_1,total_price_2,total_price_3,total_price_4,total_0.0_stars,total_1.0_stars,total_1.5_stars,total_2.0_stars,total_2.5_stars,total_3.0_stars,total_3.5_stars,total_4.0_stars,total_4.5_stars,total_5.0_stars,num_rest_types,Average State House Price,Neighborhood Indicator,Neighborhood Tiers
1267.0,Williamstown,MA,Berkshire County,357029.0,23,1347.0,3.78260869565217,1.0,2.0,0.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,11.0,3.0,1.0,23,488930.0,0.730225185609392,3
2134.0,Boston,MA,Suffolk County,620830.0,1,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,488930.0,1.2697727691080523,2
2886.0,Warwick,RI,Kent County,315398.0,1,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,315398.0,1.0,2
3079.0,Salem,NH,Rockingham County,458081.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,370626.0,1.2359656365176754,2
3276.0,Northfield,NH,Merrimack County,283171.0,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,370626.0,0.7640343634823245,2
5031.0,Barnard,VT,Windsor County,409866.0,41,322.0,3.78048780487805,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,6.0,17.0,7.0,3.0,21,264259.0,1.5510011011923908,1
5032.0,Bethel,VT,Windsor County,269285.0,13,40.0,3.5,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,9,264259.0,1.019019219780594,2
5033.0,Bradford,VT,Orange County,207608.0,19,82.0,3.73684210526316,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0,3.0,0.0,19,264259.0,0.7856231954256998,2
5034.0,Bridgewater,VT,Windsor County,303727.0,12,81.0,4.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,11,264259.0,1.1493534751891137,2
5035.0,Bridgewater,VT,Windsor County,242968.0,5,27.0,3.9,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,5,264259.0,0.9194313154897279,2
5037.0,West Windsor,VT,Windsor County,259233.0,6,36.0,3.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,7,264259.0,0.9809807802194059,2
5038.0,Chelsea,VT,Orange County,195771.0,7,34.0,4.14285714285714,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,8,264259.0,0.7408300190343564,3
5039.0,Corinth,VT,Orange County,217216.0,5,18.0,4.1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,8,264259.0,0.8219814651535047,2
5041.0,Randolph,VT,Orange County,199470.0,7,68.0,4.57142857142857,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,9,264259.0,0.7548276501462581,3
5042.0,Ryegate,VT,Caledonia County,205711.0,2,4.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,264259.0,0.7784446319709073,2
5043.0,Thetford,VT,Orange County,349810.0,7,57.0,3.85714285714286,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,8,264259.0,1.3237392103958616,2
5045.0,Fairlee,VT,Orange County,273290.0,19,152.0,4.05263157894737,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,7.0,1.0,17,264259.0,1.0341748057776652,2
5046.0,Groton,VT,Caledonia County,187975.0,11,85.0,3.95454545454545,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,10,264259.0,0.7113286586265747,3
5048.0,Hartland,VT,Windsor County,356434.0,24,154.0,3.6875,0.0,0.0,0.0,6.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,7.0,4.0,3.0,14,264259.0,1.3488055279101185,2
5051.0,Newbury,VT,Orange County,207912.0,13,128.0,3.53846153846154,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,11,264259.0,0.7867735819782865,2
5052.0,Hartland,VT,Windsor County,236744.0,3,31.0,4.33333333333333,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2,264259.0,0.8958786644920325,2
5061.0,Randolph,VT,Orange County,257846.0,34,308.0,3.91176470588235,0.0,0.0,0.0,4.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,11.0,8.0,2.0,25,264259.0,0.9757321415732293,2
5062.0,Reading,VT,Windsor County,313335.0,10,87.0,4.2,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,12,264259.0,1.1857117449169186,2
5065.0,Sharon,VT,Windsor County,313776.0,11,49.0,4.36363636363636,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,11,264259.0,1.1873805622514275,2
5067.0,Pomfret,VT,Windsor County,570296.0,11,48.0,4.18181818181818,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,10,264259.0,2.158094899322256,1
5068.0,Royalton,VT,Windsor County,284172.0,5,32.0,4.4,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8,264259.0,1.0753541033607181,2
5069.0,Ryegate,VT,Caledonia County,162274.0,3,19.0,4.33333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2,264259.0,0.614071800771213,3
5070.0,Strafford,VT,Orange County,298497.0,4,34.0,4.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4,264259.0,1.1295622854850733,2
5072.0,Strafford,VT,Orange County,329555.0,3,16.0,4.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4,264259.0,1.2470909221634836,2
5089.0,Windsor,VT,Windsor County,223957.0,2,11.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,264259.0,0.8474905301238558,2
5091.0,Woodstock,VT,Windsor County,524103.0,6,43.0,4.33333333333333,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7,264259.0,1.9832929058234534,1
5151.0,Weathersfield,VT,Windsor County,241839.0,1,3.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,264259.0,0.9151589917467333,2
5152.0,Peru,VT,Bennington County,327937.0,14,143.0,4.10714285714286,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,2.0,15,264259.0,1.2409681411039928,2
5153.0,Cavendish,VT,Windsor County,297719.0,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,264259.0,1.1266182041103614,2
5154.0,Saxtons River,VT,Windham County,252918.0,1,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,264259.0,0.9570837700891928,2
5158.0,Westminster,VT,Windham County,204572.0,17,94.0,3.61764705882353,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,2.0,2.0,11,264259.0,0.7741344665649987,2
5161.0,Weston,VT,Windsor County,361714.0,4,17.0,3.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5,264259.0,1.368785925928729,2
5250.0,Arlington,VT,Bennington County,252182.0,4,19.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4,264259.0,0.9542986236987198,2
5251.0,Dorset,VT,Bennington County,534313.0,25,83.0,3.48,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,8.0,5.0,1.0,3.0,12,264259.0,2.0219292436586835,1
5252.0,Sunderland,VT,Bennington County,254659.0,6,12.0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,6,264259.0,0.9636720036025264,2
5253.0,Dorset,VT,Bennington County,373310.0,18,27.0,3.52777777777778,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,3.0,14,264259.0,1.4126671182438442,1
5254.0,Manchester,VT,Bennington County,410477.0,1,23.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,264259.0,1.5533132267964382,1
5255.0,Manchester,VT,Bennington County,399571.0,5,16.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4,264259.0,1.5120431092223916,1
5260.0,North Pownal,VT,Bennington,207500.0,2,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,264259.0,0.7852145054662282,2
5341.0,Dover,VT,Windham County,368438.0,5,5.0,3.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,7,264259.0,1.3942306600721261,2
5343.0,Jamaica,VT,Windham County,298653.0,3,3.0,2.33333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3,264259.0,1.1301526154265322,2
5345.0,Newfane,VT,Windham County,257979.0,2,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,264259.0,0.9762354356899859,2
5350.0,Readsboro,VT,Bennington County,164879.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,264259.0,0.6239295539603192,3
5351.0,Newfane,VT,Windham County,300986.0,8,17.0,4.125,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,6,264259.0,1.1389810753843768,2
5352.0,Stamford,VT,Bennington County,221285.0,15,75.0,3.9,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,2.0,1.0,9,264259.0,0.8373792377932255,2
5353.0,Townshend,VT,Windham County,252498.0,9,42.0,4.44444444444444,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,7,264259.0,0.9554944202468033,2
5355.0,Wardsboro,VT,Windham County,209968.0,7,40.0,3.64285714285714,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,9,264259.0,0.7945538278734121,2
5360.0,Stratton,VT,Windham County,345686.0,2,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,264259.0,1.3081333086101135,2
6010.0,Bristol,CT,Hartford County,228746.0,6,87.0,4.16666666666667,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,8,308814.0,0.7407241899654808,3
6016.0,Broad Brook,CT,Hartford County,267036.0,5,49.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5,308814.0,0.8647146826244924,2
6018.0,Canaan,CT,Litchfield County,250002.0,19,166.0,4.18421052631579,0.0,0.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,1.0,13,308814.0,0.809555266276788,2
6019.0,Canton,CT,Hartford County,318976.0,25,271.0,3.92,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,5.0,1.0,20,308814.0,1.0329065392113053,2
6021.0,Colebrook,CT,Litchfield County,328994.0,1,6.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,308814.0,1.0653467783196358,2
6023.0,Berlin,CT,Hartford County,310419.0,2,8.0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,308814.0,1.005197303231071,2
6024.0,Canaan,CT,Litchfield County,257543.0,1,20.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,308814.0,0.8339744959749235,2
6029.0,Ellington,CT,Tolland County,312889.0,3,7.0,4.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6,308814.0,1.0131956452751494,2
6052.0,New Britain,CT,Hartford County,236439.0,3,24.0,3.66666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4,308814.0,0.7656356253278672,2
6053.0,New Britain,CT,Hartford County,198347.0,7,87.0,4.57142857142857,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7,308814.0,0.6422862953104458,3
6057.0,New Hartford,CT,Litchfield County,345795.0,5,19.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,4,308814.0,1.119751695195166,2
6058.0,Norfolk,CT,Litchfield County,384769.0,12,25.0,3.29166666666667,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,10,308814.0,1.245957113343307,2
6059.0,North Canton,CT,Litchfield,400214.0,5,31.0,3.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7,308814.0,1.295971037582493,2
6060.0,North Granby,CT,Hartford County,401878.0,6,32.0,3.75,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,8,308814.0,1.3013593943279773,2
6062.0,Plainville,CT,Hartford County,238704.0,20,114.0,4.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,2.0,4.0,15,308814.0,0.7729701373642387,2
6063.0,Barkhamsted,CT,Litchfield County,324025.0,4,5.0,3.625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5,308814.0,1.0492561865718524,2
6065.0,Hartland,CT,Hartford County,309189.0,4,31.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7,308814.0,1.0012143231848296,2
6066.0,Vernon Rockville,CT,Tolland County,241772.0,3,8.0,3.66666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2,308814.0,0.7829049201137254,2
6068.0,Salisbury,CT,Litchfield County,667833.0,1,3.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,308814.0,2.1625735879850008,1
6069.0,Sharon,CT,Litchfield County,498904.0,16,73.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,2.0,12,308814.0,1.6155485178780755,1
6070.0,Simsbury,CT,Hartford County,370557.0,3,10.0,4.83333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3,308814.0,1.199935883735841,2
6071.0,Somers,CT,Tolland County,351151.0,1,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,308814.0,1.1370954684696937,2
6073.0,Glastonbury,CT,Hartford County,451185.0,8,23.0,3.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,6,308814.0,1.4610250830597058,1
6076.0,Stafford Springs,CT,Tolland County,245162.0,19,76.0,3.89473684210526,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,4.0,1.0,17,308814.0,0.7938824017045859,2
6081.0,Simsbury,CT,Hartford County,249457.0,2,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,308814.0,0.8077904499148355,2
6082.0,Enfield,CT,Hartford County,233123.0,1,3.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,308814.0,0.7548977701788131,3
6084.0,Tolland,CT,Tolland County,312195.0,3,5.0,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,308814.0,1.0109483378344246,2
6090.0,Granby,CT,Hartford County,395768.0,10,24.0,4.15,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,11,308814.0,1.281574021903152,2
6103.0,Hartford,CT,Hartford County,114504.0,2,7.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,308814.0,0.3707862985486409,3
6105.0,Hartford,CT,Hartford County,65094.0,18,124.0,3.44444444444444,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,4.0,0.0,17,308814.0,0.21078707571547922,3
6106.0,Hartford,CT,Hartford County,158132.0,2,6.0,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,308814.0,0.5120622769693084,3
6107.0,West Hartford,CT,Hartford County,382395.0,24,72.0,3.72916666666667,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,6.0,26,308814.0,1.238269638034545,2
6108.0,East Hartford,CT,Hartford County,190169.0,3,20.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,308814.0,0.6158043352956796,3
6109.0,Wethersfield,CT,Hartford County,297886.0,3,7.0,2.83333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,308814.0,0.9646130032964827,2
6110.0,West Hartford,CT,Hartford County,249912.0,3,10.0,4.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,308814.0,0.8092638287124289,2
6230.0,Pomfret Center,CT,Windham County,300180.0,12,18.0,2.75,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,13,308814.0,0.9720414229924809,2
6239.0,Killingly,CT,Windham County,245456.0,3,4.0,4.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2,308814.0,0.7948344310814924,2
6280.0,Windham,CT,Windham County,241391.0,17,66.0,3.47058823529412,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,18,308814.0,0.7816711677579384,2
6281.0,Woodstock,CT,Windham County,318713.0,26,151.0,3.92307692307692,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,6.0,2.0,21,308814.0,1.0320548938843446,2
6282.0,Woodstock,CT,Windham County,287180.0,11,61.0,4.18181818181818,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,8,308814.0,0.9299448859183845,2
6355.0,Groton,CT,New London County,398776.0,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,308814.0,1.291314512943066,2
6375.0,Waterford,CT,New London County,290064.0,1,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,308814.0,0.9392838407585148,2
6401.0,Ansonia,CT,New Haven County,267589.0,4,5.0,3.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,308814.0,0.8665054045477213,2
6422.0,Durham,CT,Middlesex County,367261.0,8,239.0,3.5,4.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,7,308814.0,1.1892627924899777,2
6442.0,Essex,CT,Middlesex County,384618.0,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,308814.0,1.2454681458742156,2
6450.0,Meriden,CT,New Haven County,219903.0,30,2373.0,4.01666666666667,27.0,14.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,11.0,1.0,33,308814.0,0.7120888301696167,3
6451.0,Meriden,CT,New Haven County,219021.0,4,84.0,4.625,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8,308814.0,0.7092327420388972,3
6455.0,Middlefield,CT,Middlesex County,308440.0,6,236.0,3.75,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,9,308814.0,0.9987889150103298,2
6457.0,Middletown,CT,Middlesex County,253088.0,75,8208.0,3.96666666666667,71.0,42.0,0.0,10.0,46.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,13.0,32.0,18.0,5.0,66,308814.0,0.8195483365391465,2
6480.0,Portland,CT,Middlesex County,275639.0,2,43.0,2.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,308814.0,0.8925728755820656,2
6481.0,Middlefield,CT,Middlesex County,289874.0,2,36.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,308814.0,0.9386685836782012,2
6492.0,Wallingford,CT,New Haven County,310199.0,23,2126.0,4.0,23.0,13.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,5.0,3.0,34,308814.0,1.004484900295971,2
6510.0,New Haven,CT,New Haven County,285664.0,1,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,308814.0,0.9250357820565129,2
6751.0,Bethlehem,CT,Litchfield County,405445.0,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308814.0,1.3129100364620776,2
6755.0,New Milford,CT,Litchfield County,385888.0,1,45.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,308814.0,1.2495806537268388,2
6757.0,Kent,CT,Litchfield County,401628.0,12,614.0,3.91666666666667,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,19,308814.0,1.3005498455380908,2
6776.0,New Milford,CT,Litchfield County,357501.0,54,2540.0,3.88888888888889,34.0,19.0,0.0,15.0,23.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0,20.0,13.0,4.0,42,308814.0,1.15765800773281,2
6777.0,New Preston,CT,Litchfield County,544664.0,1,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,308814.0,1.7637283283788947,1
6784.0,Sherman,CT,Fairfield County,542833.0,2,222.0,4.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,308814.0,1.7577991930417662,1
6830.0,Greenwich,CT,Fairfield County,1753298.0,14,1035.0,4.32142857142857,11.0,7.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0,18,308814.0,5.677521096841464,1
